제품명,기본정보,원료약품 및 분량,효능효과,용법용량,주의사항
,"{'제품명': '푸치 애견용 코롱 - 와일드', '제품 영문명': 'Pooch scents canine cologne - Wild', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2012-06-29', '품목정보': '동물용의약외품-수입-022-691', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '연두색의 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 상온보관\n유효기간 : 제조일로부터 36개월\n(제조일은 제품밑면에 표시)', '포장단위': '4.3oz(127ml)'}","[['1', 'Purified water(ICID)'], ['2', 'Fragrance(ICID)'], ['3', 'Silicone copolyol carboxylate(ICID)'], ['4', 'Cetrimonium chloride(ICID)'], ['5', 'Benzophenone-4(ICID)'], ['6', 'FD and C yellow #5(ICID)'], ['7', 'FD and C blue #1(ICID)'], ['8', 'Ethanol(ICID)']]",없음,없음,없음
,"{'제품명': '푸치 애견용 코롱 - 트루', '제품 영문명': 'Pooch scents canine cologne - True', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2012-06-29', '품목정보': '동물용의약외품-수입-022-692', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '청녹색의 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 상온보관\n유효기간 : 제조일로부터 36개월\n(제조일은 제품밑면에 표시)', '포장단위': '4.3oz(127ml)'}","[['1', 'Ethanol(ICID)'], ['2', 'Purified water(ICID)'], ['3', 'Fragrance(ICID)'], ['4', 'Silicone copolyol carboxylate(ICID)'], ['5', 'Cetrimonium chloride(ICID)'], ['6', 'Benzophenone-4(ICID)'], ['7', 'FD and C blue #1(ICID)']]",없음,없음,없음
,"{'제품명': '푸치 애견용 코롱-퍼피러브', '제품 영문명': 'Pooch scents canine cologne - Puppy love', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2012-06-29', '품목정보': '동물용의약외품-수입-022-693', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '보라색의 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 상온보관\n유효기간 : 제조일로부터 36개월\n(제조일은 제품밑면에 표시)', '포장단위': '4.3oz(127ml)'}","[['1', 'Ethanol(ICID)'], ['2', 'Purified water(ICID)'], ['3', 'Fragrance(ICID)'], ['4', 'Silicone copolyol carboxylate(ICID)'], ['5', 'Cetrimonium chloride(ICID)'], ['6', 'Benzophenone-4(ICID)'], ['7', 'FD and C blue #1(ICID)'], ['8', 'D and C red #33(ICID)']]",없음,없음,없음
,"{'제품명': '푸치 애견용 코롱-챔프', '제품 영문명': 'Pooch scents canine cologne-Champ', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2012-06-29', '품목정보': '동물용의약외품-수입-022-694', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '오렌지색의 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 상온보관\n유효기간 : 제조일로부터 36개월\n(제조일은 제품밑면에 표시)', '포장단위': '4.3oz(127ml)'}","[['1', 'Ethanol(ICID)'], ['2', 'Purified water(ICID)'], ['3', 'Fragrance(ICID)'], ['4', 'Silicone copolyol carboxylate(ICID)'], ['5', 'Cetrimonium chloride(ICID)'], ['6', 'Benzophenone-4(ICID)'], ['7', 'FD and C yellow #5(ICID)'], ['8', 'D and C red #40(ICID)']]",없음,없음,없음
,"{'제품명': '렐리큐 미네랄 스파 애견샴푸 - 석류', '제품 영문명': 'Pomegranate Mineral SPA shampoo for dogs', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-04-02', '품목정보': '동물용의약외품-수입-022-794', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '유백색의 점성이 있는 액체', '제조방법': '제조사의 제조 방법에 따른다.', '저장방법': '- 저장방법 : 실온보관\n- 유효기간 : 제조년일로부터 36개월', '포장단위': '50ml, 60ml, 500ml, 1L, 3.79L'}","[['1', 'Purified water(ICID)'], ['2', 'Coconut-based natural surfactant(Sodium lauryl sulfate, ICID)'], ['3', 'Sodium cocoglucoside tartrate(ICID)'], ['4', 'Volcanic minerals(Silica, ICID)'], ['5', 'Sodium laureth sulfate(ICID)'], ['6', 'Vitamin E(ICID)'], ['7', 'Panthenol(Vitamin B5, ICID)'], ['8', 'Olive oil PEG 7(ICID)'], ['9', 'Natural soy extract deodorant(Soyethyl morpholinium ethosulfate, ICID)'], ['10', 'Pomegranate extract(ICID)'], ['11', 'Fragrance(ICID)'], ['12', 'Marigold flower extract(ICID)'], ['13', 'Horehound extract(ICID)'], ['14', 'Scutellaria extract(ICID)'], ['15', 'Citric acid(ICID)']]",없음,없음,없음
,"{'제품명': '렐리큐 미네랄 스파 애견샴푸 - 로즈마리', '제품 영문명': 'Rosemary Mineral SPA shampoo for dogs', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-04-02', '품목정보': '동물용의약외품-수입-022-795', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '유백색의 점성이 있는 액체', '제조방법': '제조사의 제조 방법에 따른다.', '저장방법': '- 저장방법 : 실온보관\n- 유효기간 : 제조년일로부터 36개월', '포장단위': '50ml, 60ml, 500ml, 1L, 3.79L'}","[['1', 'Purified water(ICID)'], ['2', 'Coconut-based natural surfactant(Sodium lauryl sulfate, ICID)'], ['3', 'Sodium cocoglucoside tartrate(ICID)'], ['4', 'Volcanic minerals(Silica, ICID)'], ['5', 'Vitamin E(ICID)'], ['6', 'Panthenol(Vitamin B5, ICID)'], ['7', 'Olive oil PEG 7(ICID)'], ['8', 'Natural soy extract deodorant(Soyethyl morpholinium ethosulfate, ICID)'], ['9', 'Rosemary leaf oil(ICID)'], ['10', 'Fragrance(ICID)'], ['11', 'Marigold flower extract(ICID)'], ['12', 'Bergamot oil(ICID)'], ['13', 'Calendula officinalis flower extract(ICID)'], ['14', 'Horehound extract(ICID)'], ['15', 'Scutellaria extract(ICID)'], ['16', 'Citric acid(ICID)']]",없음,없음,없음
,"{'제품명': '푸치 애견용 코롱-포쉬', '제품 영문명': 'Pooch scents canine cologne-Posh', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2012-06-29', '품목정보': '동물용의약외품-수입-022-695', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '적색의 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 상온보관\n유효기간 : 제조일로부터 36개월\n(제조일은 제품밑면에 표시)', '포장단위': '4.3oz(127ml)'}","[['1', 'Ethanol(ICID)'], ['2', 'Purified water(ICID)'], ['3', 'Fragrance(ICID)'], ['4', 'Silicone copolyol carboxylate(ICID)'], ['5', 'Cetrimonium chloride(ICID)'], ['6', 'Benzophenone-4(ICID)'], ['7', 'D and C red #40(ICID)'], ['8', 'D and C red #33(ICID)']]",없음,없음,없음
,"{'제품명': '푸치 애견용 코롱-스터드', '제품 영문명': 'Pooch scents canine cologne-Stud', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2012-06-29', '품목정보': '동물용의약외품-수입-022-696', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '주황색의 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 상온보관\n유효기간 : 제조일로부터 36개월\n(제조일은 제품밑면에 표시)', '포장단위': '4.3oz(127ml)'}","[['1', 'Ethanol(ICID)'], ['2', 'Purified water(ICID)'], ['3', 'Fragrance(ICID)'], ['4', 'Silicone copolyol carboxylate(ICID)'], ['5', 'Cetrimonium chloride(ICID)'], ['6', 'Benzophenone-4(ICID)'], ['7', 'FD and C yellow #5(ICID)'], ['8', 'D and C red #40(ICID)']]",없음,없음,없음
,"{'제품명': '베테러네리 크리닉케어 하이포알러지 샴푸', '제품 영문명': 'Veterinay formula clinical care Hypoallergenic shampoo', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2012-07-18', '품목정보': '동물용의약외품-수입-022-697', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '무색의 점성이 있는 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 실온보관\n유효기간 : 제조일로부터 36개월\n(제품뒷면에 제조일 별도표기)', '포장단위': '17oz(503ml)'}","[['1', 'PURIFIED WATER(ICID)'], ['2', 'DISODIUM LAURETH SULFOSUCCINATE(ICID)'], ['3', 'SODIUM ALPHA OLEFIN SULFONATE(ICID)'], ['4', 'COCAMIDOPROPYL BETAINE(ICID)'], ['5', 'COCAMIDE DEA(ICID)'], ['6', 'DMDM-HYDANTOIN(ICID)'], ['7', 'ALLANTOIN(ICID)'], ['8', 'LACTIC ACID(ICID)'], ['9', 'TETRASODIUM EDTA(ICID)'], ['10', 'VITAMIN E(ICID)']]",없음,없음,없음
,"{'제품명': '베테러네리 크리닉케어 인센티브케어 하이드레이션 샴푸', '제품 영문명': 'Veterinay formula clinical care Intensive care hydration shampoo', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2012-07-18', '품목정보': '동물용의약외품-수입-022-698', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '연한 파란색의 진주빛이 나는 젤', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 실온보관\n유효기간 : 제조일로부터 36개월\n(제품뒷면에 제조일 별도표기)', '포장단위': '17oz(503ml)'}","[['1', 'SODIUM ALPHA OLEFIN SULFONATE(ICID)'], ['2', 'DISODIUM LAURETH SULFOSUCCINAE(ICID)'], ['3', 'ACRYLATES COPOLYMER(ICID)'], ['4', 'COCAMIDE DEA(ICID)'], ['5', 'COCAMIDOPROPYL BETAINE(ICID)'], ['6', 'GLYCOL DISTEARATE(ICID)'], ['7', 'GLYCERETH-2 COCOATE(ICID)'], ['8', 'GLYCERIN(ICID)'], ['9', 'SODIUM LACTATE(ICID)'], ['10', 'HYDROLIZED KERATIN, CHITOSAN SUCCINAMIDE, POLYQUATERNIUM-10(ICID)'], ['11', 'DMDM-HYDANTOIN(ICID)'], ['12', 'FRAGRANCE(ICID)'], ['13', 'TETRASODIUM EDTA(ICID)'], ['14', 'HYDROLYZED WHEAT PROTEIN(ICID)'], ['15', 'ALOE VERA(ICID)'], ['16', 'FD＆C BLUE ＃1(ICID)'], ['17', 'PURIFIED WATER(ICID)']]",없음,없음,없음
,"{'제품명': '바이오강스 뉴트리리스 스프레이(강아지)', '제품 영문명': 'Nutri liss dog brushing', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-04-08', '품목정보': '동물용의약외품-수입-022-800', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '무색의 투명한 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '상온에 보관\n제조일로부터 36개월', '포장단위': '250ml'}","[['1', 'Aqua(ICID)'], ['2', 'Propylene glycol(ICID)'], ['3', 'Cetrimonium chloride(ICID)'], ['4', 'Mangifera indica(ICID)'], ['5', 'PEG 20 sorbitan monolaurate(ICID)'], ['6', 'Amodimethicone(ICID)'], ['7', 'Fragrance(ICID)'], ['8', 'Dimethicone copolyol(ICID)'], ['9', 'Benzoic acid(ICID)'], ['10', 'Dehydroacetic acid(ICID)']]",없음,없음,없음
,"{'제품명': '바이오강스 화이트 스프레이', '제품 영문명': 'White spray dry shampoo', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-04-08', '품목정보': '동물용의약외품-수입-022-809', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '흰색의 불투명한 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '상온에 보관\n제조일로부터 36개월', '포장단위': '300ml'}","[['1', 'Petroleum distillates(ICID)'], ['2', 'Butane(ICID)'], ['3', 'Oryza sativa starch(ICID)'], ['4', 'Propane(ICID)'], ['5', 'Isobutane(ICID)'], ['6', 'Parfum(ICID)'], ['7', 'Hexyl cinnamal(ICID)'], ['8', 'Amyl cinnamal(ICID)'], ['9', 'Linalool(ICID)'], ['10', 'Cetrimonium chloride(ICID)'], ['11', 'Limonene(ICID)'], ['12', 'Alpha-isomethylionone(ICID)'], ['13', 'Eugenol(ICID)'], ['14', 'Geraniol(ICID)'], ['15', 'Butylphenyl methylpropional(ICID)']]",없음,없음,없음
,"{'제품명': '바이오스파틱스 스프레이(강아지)', '제품 영문명': 'Biospotix dog spary', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-04-08', '품목정보': '동물용의약외품-수입-022-810', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '흰색의 불투명한 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '상온에 보관\n제조일로부터 30개월', '포장단위': '500ml'}","[['1', 'Aqua(ICID)'], ['2', 'Geraniol(ICID)'], ['3', 'Lavender(ICID)']]",없음,없음,없음
,"{'제품명': '바이오스파틱스 스프레이(고양이)', '제품 영문명': 'Biospotix cat spary', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-04-08', '품목정보': '동물용의약외품-수입-022-811', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '흰색의 불투명한 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '상온에 보관\n제조일로부터 30개월', '포장단위': '500ml'}","[['1', 'Aqua(ICID)'], ['2', 'Geraniol(ICID)'], ['3', 'Lavender(ICID)'], ['4', 'Natural bitter-bitrex(ICID)']]",없음,없음,없음
,"{'제품명': '라노샴푸', '제품 영문명': 'Lano pet shampoo', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2012-08-07', '품목정보': '동물용의약외품-수입-022-699', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '연한레몬색의 반투명 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 섭씨 25°이하에서 보관 ( 상온보관 )\n유효기간 : 제조일로부터 36개월', '포장단위': '240ml'}","[['1', 'Alpha olefine sulphonate(ICID)'], ['2', 'Poly Hydroxylated Lanolin(ICID)'], ['3', 'Coconut diethanolamide(ICID)'], ['4', 'Teatree oil(ICID)'], ['5', 'Witch-hazel(ICID)'], ['6', 'Aqua(ICID)']]",없음,없음,없음
,"{'제품명': '젤 푸레쉬', '제품 영문명': 'Gel Fresh', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2012-08-10', '품목정보': '동물용의약외품-수입-022-700', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '반투명한 부드러운 젤', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 실온보관\n유효기간 : 제조일로부터 36개월', '포장단위': '59ml(2oz)'}","[['1', 'PURIFIED WATER(USP)'], ['2', 'HYDROXYETHYL CELLULOSE(ICID)'], ['3', 'SORBITOL 70％ SOLUTION(USP)'], ['4', 'POLYGLYCITOL SYRUP HYSTAR 3375(HYDROGENATED STARCH HYDROLYSATE OR POLYGLUCITOL)(ICID)'], ['5', 'LUBRAJEL DV(GLYCERINE, GLYCERYL ACRYLATE/ACRYLIC ACID COPOLYMER, PROPYLENE GLYCOL)(ICID)'], ['6', 'BOVINE LACTOFERRIN(ICID)'], ['7', 'LYSOZYME(ICID)'], ['8', 'LACTOPEROXIDASE BOVINE MILK(ICID)'], ['9', 'GLUCOSE OXIDASE(ICID)'], ['10', 'SODIUM HEXAMETAPHOSPHATE(ICID)'], ['11', 'ALFALFA LEAF EXTRACT(ICID)'], ['12', 'ALOE VERA 200:1 POWDER(ICID)'], ['13', 'DEXTROSE ANHYDROUS USP(ICID)']]",없음,없음,없음
,"{'제품명': '베테러네리 크리닉케어 오트밀 앤티트리 오일 인퓨져', '제품 영문명': 'Veterinay formula clinical care oatmeal ＆ tea tree oil infuser', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2012-08-10', '품목정보': '동물용의약외품-수입-022-701', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '황색의 진주빛이 나는 점성이 있는 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 실온보관\n유효기간 : 제조일로부터 36개월', '포장단위': '17oz(503ml)'}","[['1', 'PURIFIED WATER(ICID)'], ['2', 'COCONUT BASED SURFACTANT BLEND(ICID)'], ['3', 'ACRYLATES COPOLYMER(ICID)'], ['4', 'SODIUM LAURYL SULFATE(ICID)'], ['5', 'GLYCOL DISTEARATE(ICID)'], ['6', 'TEA TREE OIL(ICID)'], ['7', 'DMDM-HYDANTOIN(ICID)'], ['8', 'OATMEAL FLOUR(ICID)'], ['9', 'TETRASODIUM EDTA(ICID)'], ['10', 'FD＆C YELLOW ＃5(ICID)']]",없음,없음,없음
,"{'제품명': '렐리큐 미네랄 스파 애견샴푸 - 라벤더', '제품 영문명': 'Lavender Mineral SPA shampoo for dogs', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-04-02', '품목정보': '동물용의약외품-수입-022-791', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '유백색의 점성이 있는 액체', '제조방법': '제조사의 제조 방법에 따른다.', '저장방법': '- 저장방법 : 실온보관\n- 유효기간 : 제조년일로부터 36개월', '포장단위': '50ml, 60ml, 500ml, 1L, 3.79L'}","[['1', 'Purified water(ICID)'], ['2', 'Coconut-based natural surfactant(Sodium lauryl sulfate, ICID)'], ['3', 'Sodium cocoglucoside tartrate(ICID)'], ['4', 'Volcanic minerals(Silica, ICID)'], ['5', 'Sodium laureth sulfate(ICID)'], ['6', 'Vitamin E(ICID)'], ['7', 'Panthenol(Vitamin B5, ICID)'], ['8', 'Olive oil PEG 7 (ICID)'], ['9', 'Natural soy extract deodorant(Soyethyl morpholinium ethosulfate, ICID)'], ['10', 'Lavender oil(ICID)'], ['11', 'Fragrance(ICID)'], ['12', 'Tea tree leaf oil(ICID)'], ['13', 'Eucalyptus oil(ICID)'], ['14', 'Marigold flower extract(ICID)'], ['15', 'Citric acid(ICID)']]",없음,없음,없음
